ORDER_DATE,SHIP_DATE,SHIP_MODE,CUSTOMER_ID,SEGMENT,COUNTRY,CITY,STATE,REGION,PRODUCT_ID,CATEGORY,SUB_CATEGORY,PRODUCT_NAME,PROFIT,NET_SALES
2019-03-24,2019-03-29,SECOND CLASS,MS-17710,CONSUMER,USA,FRESNO,CA,WEST,FUR-FU-10002813,FURNITURE,FURNISHINGS,"DAX CONTEMPORARY WOOD FRAME WITH SILVER METAL MAT, DESKTOP, 11 X 14 SIZE",14.5728,80.96
2019-03-24,2019-03-28,STANDARD CLASS,CD-11920,CONSUMER,USA,NEW YORK CITY,NY,EAST,OFF-PA-10004948,OFFICE SUPPLIES,PAPER,XEROX 190,11.703,124.5
2019-03-25,2019-04-01,STANDARD CLASS,AZ-10750,CONSUMER,USA,NEW YORK CITY,NY,EAST,FUR-CH-10002439,FURNITURE,CHAIRS,"ICEBERG NESTING FOLDING CHAIR, 19W X 6D X 43H",65.2064,2310.7518
2019-03-25,2019-03-30,STANDARD CLASS,CA-12265,CONSUMER,USA,SAN FRANCISCO,CA,WEST,OFF-AR-10003829,OFFICE SUPPLIES,ART,NEWELL 35,1.9024,13.12
2019-03-26,2019-03-30,SECOND CLASS,CS-12505,CONSUMER,USA,POMONA,CA,WEST,OFF-LA-10001982,OFFICE SUPPLIES,LABELS,SMEAD ALPHA-Z COLOR-CODED NAME LABELS FIRST LETTER STARTER SET,9.0,93.75
2019-03-26,2019-03-30,STANDARD CLASS,JD-15895,CORPORATE,USA,LOS ANGELES,CA,WEST,TEC-AC-10002323,TECHNOLOGY,ACCESSORIES,SANDISK ULTRA 32 GB MICROSDHC CLASS 10 MEMORY CARD,8.619,198.89999999999998
2019-03-26,2019-03-31,SECOND CLASS,DK-12835,CORPORATE,USA,SAN FRANCISCO,CA,WEST,OFF-AR-10004272,OFFICE SUPPLIES,ART,NEWELL 308,0.84,6.72
2019-03-28,2019-04-02,STANDARD CLASS,CV-12295,CONSUMER,USA,DES MOINES,IA,CENTRAL,FUR-TA-10003954,FURNITURE,TABLES,HON 94000 SERIES ROUND TABLES,106.6248,4738.88
2019-03-28,2019-04-01,STANDARD CLASS,DR-12940,HOME OFFICE,USA,ALBUQUERQUE,NM,WEST,TEC-PH-10003273,TECHNOLOGY,PHONES,AT&T TR1909W,22.6782,725.7024
2019-03-28,2019-04-03,STANDARD CLASS,MP-18175,HOME OFFICE,USA,SPRINGFIELD,OH,EAST,FUR-TA-10000198,FURNITURE,TABLES,CHROMCRAFT BULL-NOSE WOOD OVAL CONFERENCE TABLES & BASES,-143.2548,198.3528
2019-03-29,2019-04-02,STANDARD CLASS,MG-18145,CONSUMER,USA,PLANO,TX,CENTRAL,FUR-TA-10001889,FURNITURE,TABLES,BUSH ADVANTAGE COLLECTION RACETRACK CONFERENCE TABLE,-152.7156,1870.7661
2019-03-30,2019-04-01,FIRST CLASS,MP-17470,HOME OFFICE,USA,BROWNSVILLE,TX,CENTRAL,TEC-PH-10001819,TECHNOLOGY,PHONES,INNERGIE MMINI COMBO DUO USB TRAVEL CHARGING KIT,88.1804,1410.8864
2019-03-30,2019-04-05,STANDARD CLASS,NC-18340,CONSUMER,USA,APPLE VALLEY,MN,CENTRAL,OFF-ST-10001511,OFFICE SUPPLIES,STORAGE,SPACE SOLUTIONS COMMERCIAL STEEL SHELVING,6.465,258.6
2019-03-30,2019-04-04,STANDARD CLASS,DL-13600,CORPORATE,USA,SEATTLE,WA,WEST,OFF-ST-10002957,OFFICE SUPPLIES,STORAGE,STERILITE SHOW OFFS STORAGE CONTAINERS,0.0,47.519999999999996
2019-03-30,2019-03-31,FIRST CLASS,SG-20890,CORPORATE,USA,NEW YORK CITY,NY,EAST,OFF-AR-10001231,OFFICE SUPPLIES,ART,"SANFORD EARTHWRITE RECYCLED PENCILS, MEDIUM SOFT, #2",2.94,52.5
2019-03-30,2019-04-03,STANDARD CLASS,KM-16720,CONSUMER,USA,LONG BEACH,NY,EAST,OFF-AR-10001915,OFFICE SUPPLIES,ART,PEEL-OFF CHINA MARKERS,20.853,248.25
2019-03-30,2019-04-04,STANDARD CLASS,GA-14725,CONSUMER,USA,SAN FRANCISCO,CA,WEST,FUR-BO-10001337,FURNITURE,BOOKCASES,O'SULLIVAN LIVING DIMENSIONS 2-SHELF BOOKCASES,-12.098,349.6322
2019-03-31,2019-03-31,SAME DAY,TG-21640,CONSUMER,USA,TAMPA,FL,SOUTH,OFF-BI-10001636,OFFICE SUPPLIES,BINDERS,IBICO PLASTIC AND WIRE SPIRAL BINDING COMBS,-10.116,18.9675
2019-03-31,2019-04-04,STANDARD CLASS,KB-16240,CORPORATE,USA,MIAMI,FL,SOUTH,OFF-BI-10001097,OFFICE SUPPLIES,BINDERS,AVERY HOLE REINFORCEMENTS,-1.3083,0.5607000000000001
2019-03-31,2019-04-04,STANDARD CLASS,DD-13570,CONSUMER,USA,CHICAGO,IL,CENTRAL,TEC-AC-10004901,TECHNOLOGY,ACCESSORIES,KENSINGTON SLIMBLADE NOTEBOOK WIRELESS MOUSE WITH NANO RECEIVER,13.9972,127.9744
2019-03-31,2019-03-31,SAME DAY,JO-15280,CONSUMER,USA,PHILADELPHIA,PA,EAST,OFF-BI-10003529,OFFICE SUPPLIES,BINDERS,AVERY ROUND RING POLY BINDERS,-0.5964,0.25560000000000005
2019-03-31,2019-04-05,STANDARD CLASS,AA-10315,CONSUMER,USA,SAN FRANCISCO,CA,WEST,OFF-AP-10002765,OFFICE SUPPLIES,APPLIANCES,FELLOWES ADVANCED COMPUTER SERIES SURGE PROTECTORS,14.8344,105.96
2019-04-01,2019-04-06,SECOND CLASS,KM-16720,CONSUMER,USA,VALLEJO,CA,WEST,OFF-BI-10000042,OFFICE SUPPLIES,BINDERS,"PRESSBOARD DATA BINDER, CRIMSON, 12"" X 8 1/2""",5.5536,54.6816
2019-04-01,2019-04-06,STANDARD CLASS,KH-16330,CORPORATE,USA,REVERE,MA,EAST,OFF-BI-10000145,OFFICE SUPPLIES,BINDERS,ZIPPER RING BINDER POCKETS,3.0576,12.48
2019-04-02,2019-04-08,STANDARD CLASS,AH-10690,CORPORATE,USA,VIRGINIA BEACH,VA,SOUTH,FUR-FU-10003192,FURNITURE,FURNISHINGS,LUXO ADJUSTABLE TASK CLAMP LAMP,46.1968,355.36
2019-04-02,2019-04-08,STANDARD CLASS,RD-19585,CONSUMER,USA,ATHENS,GA,SOUTH,OFF-PA-10004248,OFFICE SUPPLIES,PAPER,XEROX 1990,7.128,47.519999999999996
2019-04-02,2019-04-06,SECOND CLASS,SC-20020,CONSUMER,USA,HOUSTON,TX,CENTRAL,OFF-PA-10002986,OFFICE SUPPLIES,PAPER,XEROX 1898,9.352,106.88
2019-04-03,2019-04-08,STANDARD CLASS,KE-16420,CORPORATE,USA,LOS ANGELES,CA,WEST,OFF-EN-10001415,OFFICE SUPPLIES,ENVELOPES,STAPLE ENVELOPE,5.58,22.32
2019-04-04,2019-04-08,STANDARD CLASS,KB-16585,CORPORATE,USA,LAFAYETTE,LA,SOUTH,OFF-PA-10003797,OFFICE SUPPLIES,PAPER,XEROX 209,9.3312,58.32000000000001
2019-04-04,2019-04-09,STANDARD CLASS,MS-17710,CONSUMER,USA,DETROIT,MI,CENTRAL,OFF-AR-10001955,OFFICE SUPPLIES,ART,NEWELL 319,23.808,317.44
2019-04-04,2019-04-05,FIRST CLASS,MZ-17515,CORPORATE,USA,LOS ANGELES,CA,WEST,OFF-BI-10004140,OFFICE SUPPLIES,BINDERS,AVERY NON-STICK BINDERS,2.245,11.4944
2019-04-04,2019-04-09,STANDARD CLASS,PK-18910,HOME OFFICE,USA,SAN FRANCISCO,CA,WEST,OFF-LA-10001641,OFFICE SUPPLIES,LABELS,AVERY 518,9.072,113.39999999999999
2019-04-05,2019-04-07,FIRST CLASS,JG-15805,CORPORATE,USA,DECATUR,IL,CENTRAL,OFF-ST-10001031,OFFICE SUPPLIES,STORAGE,ADJUSTABLE PERSONAL FILE TOTE,3.9072,166.7072
2019-04-05,2019-04-09,STANDARD CLASS,RP-19855,CORPORATE,USA,RICHMOND,KY,SOUTH,OFF-BI-10002852,OFFICE SUPPLIES,BINDERS,IBICO STANDARD TRANSPARENT COVERS,56.5264,807.52
2019-04-05,2019-04-09,SECOND CLASS,GM-14695,CORPORATE,USA,ALEXANDRIA,VA,SOUTH,OFF-AR-10004757,OFFICE SUPPLIES,ART,CRAYOLA COLORED PENCILS,7.5768,160.72
2019-04-05,2019-04-07,SECOND CLASS,RD-19900,CONSUMER,USA,DEARBORN HEIGHTS,MI,CENTRAL,OFF-AR-10002952,OFFICE SUPPLIES,ART,STANLEY CONTEMPORARY BATTERY PENCIL SHARPENERS,7.476,53.4
2019-04-05,2019-04-07,FIRST CLASS,TH-21550,HOME OFFICE,USA,NEW YORK CITY,NY,EAST,OFF-PA-10004071,OFFICE SUPPLIES,PAPER,"EATON PREMIUM CONTINUOUS-FEED PAPER, 25% COTTON, LETTER SIZE, WHITE, 1000 SHTS/BOX",26.6304,55.48
2019-04-06,2019-04-10,SECOND CLASS,FH-14275,CORPORATE,USA,LOS ANGELES,CA,WEST,OFF-BI-10002794,OFFICE SUPPLIES,BINDERS,"AVERY TRAPEZOID RING BINDER, 3"" CAPACITY, BLACK, 1040 SHEETS",23.7684,104.9088
2019-04-06,2019-04-12,STANDARD CLASS,SC-20260,CORPORATE,USA,SEATTLE,WA,WEST,TEC-AC-10003441,TECHNOLOGY,ACCESSORIES,KINGSTON DIGITAL DATATRAVELER 32GB USB 2.0,2.034,67.8
2019-04-06,2019-04-08,FIRST CLASS,SD-20485,HOME OFFICE,USA,PHILADELPHIA,PA,EAST,FUR-TA-10001039,FURNITURE,TABLES,KI ADJUSTABLE-HEIGHT TABLE,-36.1116,278.5752
2019-04-06,2019-04-10,STANDARD CLASS,GP-14740,CORPORATE,USA,LANCASTER,PA,EAST,OFF-BI-10003719,OFFICE SUPPLIES,BINDERS,LARGE CAPACITY HANGING POST BINDERS,-35.928,80.83800000000001
2019-04-06,2019-04-12,STANDARD CLASS,AY-10555,CORPORATE,USA,LOS ANGELES,CA,WEST,FUR-FU-10000747,FURNITURE,FURNISHINGS,TENEX B1-RE SERIES CHAIR MATS FOR LOW PILE CARPETS,15.6332,183.92
2019-04-07,2019-04-10,FIRST CLASS,PJ-19015,CONSUMER,USA,MOBILE,AL,SOUTH,FUR-FU-10004415,FURNITURE,FURNISHINGS,"STACKING TRAY, SIDE-LOADING, LEGAL, SMOKE",2.7776,17.92
2019-04-07,2019-04-07,SAME DAY,VM-21685,HOME OFFICE,USA,MARIETTA,GA,SOUTH,TEC-PH-10004922,TECHNOLOGY,PHONES,RCA VISYS INTEGRATED PBX 8-LINE ROUTER,50.2425,602.91
2019-04-07,2019-04-12,STANDARD CLASS,RS-19765,CORPORATE,USA,COLUMBIA,SC,SOUTH,TEC-PH-10003273,TECHNOLOGY,PHONES,AT&T TR1909W,163.787,3149.75
2019-04-08,2019-04-15,STANDARD CLASS,JM-15655,CORPORATE,USA,GLENDALE,AZ,WEST,OFF-FA-10000611,OFFICE SUPPLIES,FASTENERS,BINDER CLIPS BY OIC,0.8288,3.7888
2019-04-08,2019-04-12,STANDARD CLASS,JS-15880,CONSUMER,USA,TOLEDO,OH,EAST,FUR-TA-10004442,FURNITURE,TABLES,RIVERSIDE FURNITURE STANWYCK MANOR TABLE SERIES,-94.6605,103.266
2019-04-08,2019-04-13,STANDARD CLASS,PC-19000,HOME OFFICE,USA,CHANDLER,AZ,WEST,OFF-FA-10001883,OFFICE SUPPLIES,FASTENERS,"ALLIANCE SUPER-SIZE BANDS, ASSORTED SIZES",-11.8256,318.66880000000003
2019-04-08,2019-04-12,STANDARD CLASS,NM-18445,HOME OFFICE,USA,CONCORD,CA,WEST,TEC-AC-10001908,TECHNOLOGY,ACCESSORIES,LOGITECH WIRELESS HEADSET H800,139.986,1599.84
2019-04-08,2019-04-12,STANDARD CLASS,RA-19885,CORPORATE,USA,DECATUR,AL,SOUTH,FUR-TA-10001086,FURNITURE,TABLES,"SAFCO PLANMASTER BOARDS, 60W X 37-1/2D, WHITE MELAMINE",316.1392,9727.36
2019-04-11,2019-04-13,SECOND CLASS,JK-15370,CONSUMER,USA,MIAMI,FL,SOUTH,OFF-PA-10000029,OFFICE SUPPLIES,PAPER,XEROX 224,3.6288,16.588800000000003
2019-04-11,2019-04-18,STANDARD CLASS,MM-18055,CONSUMER,USA,GREAT FALLS,MT,WEST,OFF-ST-10000876,OFFICE SUPPLIES,STORAGE,ELDON SIMPLEFILE BOX OFFICE,24.3824,609.56
2019-04-11,2019-04-16,SECOND CLASS,GM-14455,HOME OFFICE,USA,AUSTIN,TX,CENTRAL,TEC-PH-10001835,TECHNOLOGY,PHONES,JAWBONE JAMBOX WIRELESS BLUETOOTH SPEAKER,265.4232,3640.0896000000002
2019-04-11,2019-04-16,STANDARD CLASS,SE-20110,CONSUMER,USA,LEWISTON,ID,WEST,OFF-BI-10004817,OFFICE SUPPLIES,BINDERS,GBC PERSONAL VELOBIND STRIPS,3.3544,7.6672
2019-04-12,2019-04-17,STANDARD CLASS,KN-16450,CORPORATE,USA,REDONDO BEACH,CA,WEST,TEC-PH-10000576,TECHNOLOGY,PHONES,AT&T 1080 CORDED PHONE,38.3572,1402.7776000000001
2019-04-12,2019-04-18,STANDARD CLASS,EH-13765,CORPORATE,USA,LODI,CA,WEST,OFF-AR-10002987,OFFICE SUPPLIES,ART,PRISMACOLOR COLOR PENCIL SET,16.2688,79.36
2019-04-12,2019-04-17,STANDARD CLASS,SV-20785,CONSUMER,USA,BLOOMINGTON,IN,CENTRAL,OFF-PA-10000289,OFFICE SUPPLIES,PAPER,XEROX 213,15.552,162.0
2019-04-13,2019-04-18,STANDARD CLASS,BF-11170,HOME OFFICE,USA,BALTIMORE,MD,EAST,OFF-LA-10002368,OFFICE SUPPLIES,LABELS,AVERY 479,3.6018,23.490000000000002
2019-04-13,2019-04-17,SECOND CLASS,JD-15895,CORPORATE,USA,PHILADELPHIA,PA,EAST,OFF-AR-10000122,OFFICE SUPPLIES,ART,NEWELL 314,1.116,57.13920000000001
2019-04-15,2019-04-15,SAME DAY,PS-18970,HOME OFFICE,USA,LOS ANGELES,CA,WEST,OFF-AP-10000240,OFFICE SUPPLIES,APPLIANCES,BELKIN F9G930V10-GRY 9 OUTLET SURGE,31.0184,213.92
2019-04-16,2019-04-20,STANDARD CLASS,SP-20650,CORPORATE,USA,WILMINGTON,NC,SOUTH,OFF-AR-10003478,OFFICE SUPPLIES,ART,"AVERY HI-LITER EVERBOLD PEN STYLE FLUORESCENT HIGHLIGHTERS, 4/PACK",9.768,187.54560000000004
2019-04-18,2019-04-22,STANDARD CLASS,KM-16720,CONSUMER,USA,HOUSTON,TX,CENTRAL,OFF-AR-10001868,OFFICE SUPPLIES,ART,PRANG DUSTLESS CHALK STICKS,1.008,4.300800000000001
2019-04-18,2019-04-23,STANDARD CLASS,JL-15835,CONSUMER,USA,LOS ANGELES,CA,WEST,TEC-MA-10002859,TECHNOLOGY,MACHINES,ATIVA MDM8000 8-SHEET MICRO-CUT SHREDDER,97.1892,921.4976000000001
2019-04-19,2019-04-21,SECOND CLASS,NF-18595,HOME OFFICE,USA,SAN JOSE,CA,WEST,FUR-FU-10004017,FURNITURE,FURNISHINGS,"EXECUTIVE IMPRESSIONS 13"" CHAIRMAN WALL CLOCK",26.649,228.42000000000002
2019-04-19,2019-04-23,SECOND CLASS,AG-10390,CONSUMER,USA,ARLINGTON,VA,SOUTH,OFF-BI-10003638,OFFICE SUPPLIES,BINDERS,GBC DURABLE PLASTIC COVERS,26.703,174.14999999999998
2019-04-20,2019-04-22,SECOND CLASS,SV-20365,CONSUMER,USA,HOUSTON,TX,CENTRAL,OFF-ST-10004634,OFFICE SUPPLIES,STORAGE,"PERSONAL FOLDER HOLDER, EBONY",5.605,179.36
2019-04-20,2019-04-25,STANDARD CLASS,BP-11230,CONSUMER,USA,LOS ANGELES,CA,WEST,FUR-FU-10000409,FURNITURE,FURNISHINGS,"GE 4 FOOT FLOURESCENT TUBE, 40 WATT",27.5632,239.68
2019-04-21,2019-04-26,STANDARD CLASS,DB-13555,CORPORATE,USA,HENDERSON,KY,SOUTH,OFF-ST-10002574,OFFICE SUPPLIES,STORAGE,"SAFCO COMMERCIAL WIRE SHELVING, BLACK",0.0,4973.04
2019-04-21,2019-04-25,STANDARD CLASS,AA-10375,CONSUMER,USA,LOS ANGELES,CA,WEST,OFF-BI-10002976,OFFICE SUPPLIES,BINDERS,ACCOHIDE BINDER BY ACCO,5.5755,66.08
2019-04-22,2019-04-24,SECOND CLASS,AH-10030,CORPORATE,USA,TROY,NY,EAST,OFF-EN-10004773,OFFICE SUPPLIES,ENVELOPES,STAPLE ENVELOPE,121.4416,1982.72
2019-04-23,2019-04-26,SECOND CLASS,NM-18445,HOME OFFICE,USA,SAN FRANCISCO,CA,WEST,OFF-PA-10001878,OFFICE SUPPLIES,PAPER,XEROX 1891,22.9877,48.91
2019-04-23,2019-04-24,FIRST CLASS,TS-21160,CORPORATE,USA,PHILADELPHIA,PA,EAST,OFF-BI-10004876,OFFICE SUPPLIES,BINDERS,WILSON JONES SUEDE GRAIN VINYL BINDERS,-1.7514,2.2518000000000002
2019-04-23,2019-04-27,STANDARD CLASS,LB-16795,HOME OFFICE,USA,COLUMBUS,OH,EAST,FUR-CH-10002965,FURNITURE,CHAIRS,"GLOBAL LEATHER HIGHBACK EXECUTIVE CHAIR WITH PNEUMATIC HEIGHT ADJUSTMENT, BLACK",-12.0588,393.9208
2019-04-25,2019-04-29,STANDARD CLASS,DA-13450,HOME OFFICE,USA,HOUSTON,TX,CENTRAL,OFF-PA-10003543,OFFICE SUPPLIES,PAPER,XEROX 1985,3.6288,16.588800000000003
2019-04-25,2019-04-30,STANDARD CLASS,BT-11305,HOME OFFICE,USA,SAN GABRIEL,CA,WEST,FUR-FU-10003708,FURNITURE,FURNISHINGS,"TENEX TRADITIONAL CHAIRMATS FOR MEDIUM PILE CARPET, STANDARD LIP, 36"" X 48""",63.6825,1516.25
2019-04-25,2019-04-29,STANDARD CLASS,LC-16885,CONSUMER,USA,WILMINGTON,NC,SOUTH,TEC-PH-10004531,TECHNOLOGY,PHONES,AT&T CL2909,37.797,725.7024
2019-04-26,2019-04-30,STANDARD CLASS,MH-17290,HOME OFFICE,USA,LOS ANGELES,CA,WEST,OFF-AR-10003504,OFFICE SUPPLIES,ART,NEWELL 347,6.206,107.0
2019-04-26,2019-05-03,STANDARD CLASS,AG-10300,CORPORATE,USA,LOS ANGELES,CA,WEST,OFF-BI-10001525,OFFICE SUPPLIES,BINDERS,"ACCO PRESSBOARD COVERS WITH STORAGE HOOKS, 14 7/8"" X 11"", EXECUTIVE RED",5.715,87.78240000000001
2019-04-28,2019-05-03,STANDARD CLASS,GB-14530,CORPORATE,USA,NEWARK,OH,EAST,OFF-ST-10002214,OFFICE SUPPLIES,STORAGE,X-RACK FILE FOR HANGING FOLDERS,2.0322,65.0304
2019-04-28,2019-05-03,STANDARD CLASS,DS-13180,CORPORATE,USA,JAMESTOWN,NY,EAST,TEC-AC-10000736,TECHNOLOGY,ACCESSORIES,LOGITECH G600 MMO GAMING MOUSE,57.5928,319.96
2019-04-28,2019-05-03,STANDARD CLASS,MY-18295,CORPORATE,USA,BALTIMORE,MD,EAST,OFF-BI-10001628,OFFICE SUPPLIES,BINDERS,"ACCO DATA FLEX CABLE POSTS FOR TOP & BOTTOM LOAD BINDERS, 6"" CAPACITY",9.387,41.72
2019-04-28,2019-04-30,FIRST CLASS,AI-10855,CONSUMER,USA,SAN FRANCISCO,CA,WEST,TEC-PH-10001459,TECHNOLOGY,PHONES,SAMSUNG GALAXY MEGA 6.3,125.997,6719.84
2019-04-29,2019-05-03,STANDARD CLASS,LA-16780,CORPORATE,USA,MEMPHIS,TN,SOUTH,OFF-ST-10000798,OFFICE SUPPLIES,STORAGE,2300 HEAVY-DUTY TRANSFER FILE SYSTEMS BY PERMA,-1.249,399.68000000000006
2019-04-29,2019-05-04,STANDARD CLASS,KH-16360,CONSUMER,USA,DOVER,DE,EAST,TEC-PH-10000376,TECHNOLOGY,PHONES,SQUARE CREDIT CARD READER,5.1948,39.96
2019-04-29,2019-05-04,STANDARD CLASS,LL-16840,CONSUMER,USA,ROCHESTER,NY,EAST,FUR-FU-10001424,FURNITURE,FURNISHINGS,DAX CLEAR BOX FRAME,5.9364,34.92
2019-04-29,2019-05-01,SECOND CLASS,HG-14845,CONSUMER,USA,LAKE CHARLES,LA,SOUTH,OFF-BI-10000136,OFFICE SUPPLIES,BINDERS,AVERY NON-STICK HEAVY DUTY VIEW ROUND LOCKING RING BINDERS,8.6112,53.82000000000001
2019-04-30,2019-05-02,SECOND CLASS,TM-21010,CONSUMER,USA,JACKSON,MS,SOUTH,TEC-AC-10002550,TECHNOLOGY,ACCESSORIES,MAXELL 4.7GB DVD-RW 3/PACK,16.2486,143.37
2019-04-30,2019-05-02,FIRST CLASS,JM-16195,CONSUMER,USA,LOUISVILLE,KY,SOUTH,OFF-AR-10004010,OFFICE SUPPLIES,ART,HUNT BOSTON VACUUM MOUNT KS PENCIL SHARPENER,45.487,874.75
2019-05-02,2019-05-02,SAME DAY,AR-10510,CONSUMER,USA,COLUMBUS,OH,EAST,OFF-AP-10003971,OFFICE SUPPLIES,APPLIANCES,BELKIN 6 OUTLET METALLIC SURGE STRIP,1.9602,62.726400000000005
2019-05-02,2019-05-04,SECOND CLASS,CS-11860,CONSUMER,USA,LAKELAND,FL,SOUTH,TEC-CO-10004202,TECHNOLOGY,COPIERS,BROTHER DCP1000 DIGITAL 3 IN 1 MULTIFUNCTION MACHINE,89.997,767.9744000000001
2019-05-03,2019-05-05,FIRST CLASS,JS-15940,HOME OFFICE,USA,APPLETON,WI,CENTRAL,OFF-LA-10002195,OFFICE SUPPLIES,LABELS,AVERY 481,10.3488,150.92
2019-05-03,2019-05-10,STANDARD CLASS,NC-18415,CONSUMER,USA,YONKERS,NY,EAST,OFF-BI-10003981,OFFICE SUPPLIES,BINDERS,"AVERY DURABLE PLASTIC 1"" BINDERS",3.9498,26.150400000000005
2019-05-04,2019-05-04,SAME DAY,AA-10480,CONSUMER,USA,MIDDLETOWN,CT,EAST,FUR-FU-10001473,FURNITURE,FURNISHINGS,DAX WOOD DOCUMENT FRAME,9.8856,54.92
2019-05-04,2019-05-05,FIRST CLASS,NC-18340,CONSUMER,USA,HOUSTON,TX,CENTRAL,OFF-AR-10001725,OFFICE SUPPLIES,ART,BOSTON HOME & OFFICE MODEL 2000 ELECTRIC PENCIL SHARPENERS,2.838,60.54400000000001
2019-05-04,2019-05-07,FIRST CLASS,BS-11365,CORPORATE,USA,SEATTLE,WA,WEST,OFF-AP-10000696,OFFICE SUPPLIES,APPLIANCES,HOLMES ODOR GRABBER,19.0344,230.72
2019-05-04,2019-05-08,STANDARD CLASS,PM-18940,CONSUMER,USA,JACKSON,MI,CENTRAL,OFF-BI-10001294,OFFICE SUPPLIES,BINDERS,FELLOWES BINDING CASES,21.06,187.2
2019-05-05,2019-05-07,FIRST CLASS,GD-14590,CORPORATE,USA,ARLINGTON,VA,SOUTH,OFF-BI-10004364,OFFICE SUPPLIES,BINDERS,STOREX DURA PRO BINDERS,5.346,23.76
2019-05-05,2019-05-10,STANDARD CLASS,KH-16330,CORPORATE,USA,FREEPORT,IL,CENTRAL,OFF-ST-10003442,OFFICE SUPPLIES,STORAGE,ELDON PORTABLE MOBILE MANAGER,3.9592,72.3968
2019-05-05,2019-05-08,FIRST CLASS,EB-13870,CONSUMER,USA,SAN ANTONIO,TX,CENTRAL,FUR-CH-10001146,FURNITURE,CHAIRS,"GLOBAL VALUE MID-BACK MANAGER'S CHAIR, GRAY",-9.1335,268.52489999999995
2019-05-05,2019-05-09,SECOND CLASS,PF-19120,CONSUMER,USA,RICHMOND,KY,SOUTH,OFF-PA-10001363,OFFICE SUPPLIES,PAPER,XEROX 1933,11.5432,49.12
2019-05-06,2019-05-11,STANDARD CLASS,SN-20710,HOME OFFICE,USA,LOS ANGELES,CA,WEST,OFF-LA-10004425,OFFICE SUPPLIES,LABELS,STAPLE-ON LABELS,2.7166,11.56
2019-05-06,2019-05-10,STANDARD CLASS,HP-14815,HOME OFFICE,USA,LOS ANGELES,CA,WEST,OFF-BI-10003684,OFFICE SUPPLIES,BINDERS,WILSON JONES LEGAL SIZE RING BINDERS,52.776,900.7103999999999
2019-05-07,2019-05-12,STANDARD CLASS,CT-11995,CONSUMER,USA,LAWRENCE,MA,EAST,FUR-TA-10003469,FURNITURE,TABLES,BALT SPLIT LEVEL COMPUTER TRAINING TABLE,-38.85,271.95
2019-05-08,2019-05-10,FIRST CLASS,KT-16480,CONSUMER,USA,PHILADELPHIA,PA,EAST,TEC-CO-10001449,TECHNOLOGY,COPIERS,HEWLETT PACKARD LASERJET 3310 COPIER,239.996,5399.91
2019-05-09,2019-05-09,SAME DAY,SB-20290,CORPORATE,USA,HENDERSON,KY,SOUTH,OFF-ST-10000107,OFFICE SUPPLIES,STORAGE,FELLOWES SUPER STOR/DRAWER,14.985,249.75
2019-05-09,2019-05-15,STANDARD CLASS,PG-18820,CONSUMER,USA,SAN FRANCISCO,CA,WEST,TEC-AC-10003441,TECHNOLOGY,ACCESSORIES,KINGSTON DIGITAL DATATRAVELER 32GB USB 2.0,4.068,271.2
2019-05-10,2019-05-15,STANDARD CLASS,AI-10855,CONSUMER,USA,KENT,WA,WEST,TEC-PH-10003988,TECHNOLOGY,PHONES,"LF ELITE 3D DAZZLE DESIGNER HARD CASE COVER, LF STYLUS PEN AND WIPER FOR APPLE IPHONE 5C MINI LITE",4.36,174.4
2019-05-10,2019-05-15,STANDARD CLASS,GM-14680,CONSUMER,USA,SAN JOSE,CA,WEST,OFF-SU-10004737,OFFICE SUPPLIES,SUPPLIES,ACME DESIGN STAINLESS STEEL BENT SCISSORS,11.0808,246.24
2019-05-10,2019-05-14,SECOND CLASS,AF-10885,CONSUMER,USA,PHILADELPHIA,PA,EAST,OFF-AR-10000716,OFFICE SUPPLIES,ART,DIXON TICONDEROGA ERASABLE CHECKING PENCILS,5.301,89.28
2019-05-11,2019-05-16,STANDARD CLASS,VW-21775,CORPORATE,USA,HUNTSVILLE,TX,CENTRAL,FUR-CH-10000015,FURNITURE,CHAIRS,HON MULTIPURPOSE STACKING ARM CHAIRS,-69.312,6792.576
2019-05-11,2019-05-17,STANDARD CLASS,RM-19375,CONSUMER,USA,HOUSTON,TX,CENTRAL,TEC-AC-10001013,TECHNOLOGY,ACCESSORIES,LOGITECH CLEARCHAT COMFORT/USB HEADSET H390,7.6154,74.9824
2019-05-11,2019-05-18,STANDARD CLASS,BG-11695,CORPORATE,USA,WATERTOWN,NY,EAST,OFF-AP-10004249,OFFICE SUPPLIES,APPLIANCES,STAPLE HOLDER,9.6957,107.72999999999999
2019-05-11,2019-05-15,STANDARD CLASS,HD-14785,HOME OFFICE,USA,CHICAGO,IL,CENTRAL,OFF-BI-10002026,OFFICE SUPPLIES,BINDERS,AVERY ARCH RING BINDERS,-172.557,188.24399999999997
2019-05-11,2019-05-16,STANDARD CLASS,PG-18895,CONSUMER,USA,FORT WORTH,TX,CENTRAL,TEC-PH-10002597,TECHNOLOGY,PHONES,XBLUE XB-1670-86 X16 SMALL OFFICE TELEPHONE - TITANIUM,6.2995,80.6336
2019-05-12,2019-05-17,STANDARD CLASS,KT-16480,CONSUMER,USA,FRANKLIN,MA,EAST,FUR-TA-10002228,FURNITURE,TABLES,"BEVIS TRADITIONAL CONFERENCE TABLE TOP, PLINTH BASE",-130.0104,1470.1176
