ORDER_DATE,SHIP_DATE,SHIP_MODE,CUSTOMER_ID,SEGMENT,COUNTRY,CITY,STATE,REGION,PRODUCT_ID,CATEGORY,SUB_CATEGORY,PRODUCT_NAME,PROFIT,NET_SALES,PROFIT_SCALED,NET_SALES_SCALED
2019-04-15,2019-04-15,SAME DAY,PS-18970,HOME OFFICE,USA,LOS ANGELES,CA,WEST,OFF-AP-10000240,OFFICE SUPPLIES,APPLIANCES,BELKIN F9G930V10-GRY 9 OUTLET SURGE,31.0184,213.92,-0.003519029154671092,-0.22586649130384814
2019-04-16,2019-04-20,STANDARD CLASS,SP-20650,CORPORATE,USA,WILMINGTON,NC,SOUTH,OFF-AR-10003478,OFFICE SUPPLIES,ART,"AVERY HI-LITER EVERBOLD PEN STYLE FLUORESCENT HIGHLIGHTERS, 4/PACK",9.768,187.54560000000004,-0.09665018383795967,-0.23342056200721092
2019-04-19,2019-04-21,SECOND CLASS,NF-18595,HOME OFFICE,USA,SAN JOSE,CA,WEST,FUR-FU-10004017,FURNITURE,FURNISHINGS,"EXECUTIVE IMPRESSIONS 13"" CHAIRMAN WALL CLOCK",26.649,228.42000000000002,-0.02266818715984563,-0.22171344800433193
2019-04-19,2019-04-23,SECOND CLASS,AG-10390,CONSUMER,USA,ARLINGTON,VA,SOUTH,OFF-BI-10003638,OFFICE SUPPLIES,BINDERS,GBC DURABLE PLASTIC COVERS,26.703,174.14999999999998,-0.022431528915629172,-0.23725728661569365
2019-04-20,2019-04-22,SECOND CLASS,SV-20365,CONSUMER,USA,HOUSTON,TX,CENTRAL,OFF-ST-10004634,OFFICE SUPPLIES,STORAGE,"PERSONAL FOLDER HOLDER, EBONY",5.605,179.36,-0.11489478144301794,-0.23576505519566057
2019-04-20,2019-04-25,STANDARD CLASS,BP-11230,CONSUMER,USA,LOS ANGELES,CA,WEST,FUR-FU-10000409,FURNITURE,FURNISHINGS,"GE 4 FOOT FLOURESCENT TUBE, 40 WATT",27.5632,239.68,-0.018661650736462438,-0.21848839506967316
2019-04-21,2019-04-25,STANDARD CLASS,AA-10375,CONSUMER,USA,LOS ANGELES,CA,WEST,OFF-BI-10002976,OFFICE SUPPLIES,BINDERS,ACCOHIDE BINDER BY ACCO,5.5755,66.08,-0.11502406696532139,-0.26821034795215687
2019-04-23,2019-04-26,SECOND CLASS,NM-18445,HOME OFFICE,USA,SAN FRANCISCO,CA,WEST,OFF-PA-10001878,OFFICE SUPPLIES,PAPER,XEROX 1891,22.9877,48.91,-0.038714054373729816,-0.27312812405234266
2019-04-25,2019-04-29,STANDARD CLASS,LC-16885,CONSUMER,USA,WILMINGTON,NC,SOUTH,TEC-PH-10004531,TECHNOLOGY,PHONES,AT&T CL2909,37.797,725.7024,0.02618859259062028,-0.07928342460520495
2019-04-26,2019-04-30,STANDARD CLASS,MH-17290,HOME OFFICE,USA,LOS ANGELES,CA,WEST,OFF-AR-10003504,OFFICE SUPPLIES,ART,NEWELL 347,6.206,107.0,-0.11226086283609026,-0.25649017334414287
2019-04-26,2019-05-03,STANDARD CLASS,AG-10300,CORPORATE,USA,LOS ANGELES,CA,WEST,OFF-BI-10001525,OFFICE SUPPLIES,BINDERS,"ACCO PRESSBOARD COVERS WITH STORAGE HOOKS, 14 7/8"" X 11"", EXECUTIVE RED",5.715,87.78240000000001,-0.11441269983442885,-0.2619944164415762
2019-04-28,2019-05-03,STANDARD CLASS,GB-14530,CORPORATE,USA,NEWARK,OH,EAST,OFF-ST-10002214,OFFICE SUPPLIES,STORAGE,X-RACK FILE FOR HANGING FOLDERS,2.0322,65.0304,-0.13055279208999182,-0.26851097100368604
2019-04-28,2019-05-03,STANDARD CLASS,MY-18295,CORPORATE,USA,BALTIMORE,MD,EAST,OFF-BI-10001628,OFFICE SUPPLIES,BINDERS,"ACCO DATA FLEX CABLE POSTS FOR TOP & BOTTOM LOAD BINDERS, 6"" CAPACITY",9.387,41.72,-0.09831993922770918,-0.2751874606953441
2019-04-29,2019-05-03,STANDARD CLASS,LA-16780,CORPORATE,USA,MEMPHIS,TN,SOUTH,OFF-ST-10000798,OFFICE SUPPLIES,STORAGE,2300 HEAVY-DUTY TRANSFER FILE SYSTEMS BY PERMA,-1.249,399.68000000000006,-0.14493284821819677,-0.17266171038535627
2019-04-29,2019-05-04,STANDARD CLASS,KH-16360,CONSUMER,USA,DOVER,DE,EAST,TEC-PH-10000376,TECHNOLOGY,PHONES,SQUARE CREDIT CARD READER,5.1948,39.96,-0.11669250758704747,-0.27569155422687164
2019-04-29,2019-05-04,STANDARD CLASS,LL-16840,CONSUMER,USA,ROCHESTER,NY,EAST,FUR-FU-10001424,FURNITURE,FURNISHINGS,DAX CLEAR BOX FRAME,5.9364,34.92,-0.11344240103314135,-0.2771350947944276
2019-04-29,2019-05-01,SECOND CLASS,HG-14845,CONSUMER,USA,LAKE CHARLES,LA,SOUTH,OFF-BI-10000136,OFFICE SUPPLIES,BINDERS,AVERY NON-STICK HEAVY DUTY VIEW ROUND LOCKING RING BINDERS,8.6112,53.82000000000001,-0.10171992933628574,-0.27172181766609266
2019-04-30,2019-05-02,SECOND CLASS,TM-21010,CONSUMER,USA,JACKSON,MS,SOUTH,TEC-AC-10002550,TECHNOLOGY,ACCESSORIES,MAXELL 4.7GB DVD-RW 3/PACK,16.2486,143.37,-0.06824856499593694,-0.24607319508183909
2019-04-30,2019-05-02,FIRST CLASS,JM-16195,CONSUMER,USA,LOUISVILLE,KY,SOUTH,OFF-AR-10004010,OFFICE SUPPLIES,ART,HUNT BOSTON VACUUM MOUNT KS PENCIL SHARPENER,45.487,874.75,0.059890479591076254,-0.03659369105424131
2019-05-02,2019-05-02,SAME DAY,AR-10510,CONSUMER,USA,COLUMBUS,OH,EAST,OFF-AP-10003971,OFFICE SUPPLIES,APPLIANCES,BELKIN 6 OUTLET METALLIC SURGE STRIP,1.9602,62.726400000000005,-0.13086833641561377,-0.26917087526314015
2019-05-03,2019-05-05,FIRST CLASS,JS-15940,HOME OFFICE,USA,APPLETON,WI,CENTRAL,OFF-LA-10002195,OFFICE SUPPLIES,LABELS,AVERY 481,10.3488,150.92,-0.09410479294460924,-0.2439107483982979
2019-05-03,2019-05-10,STANDARD CLASS,NC-18415,CONSUMER,USA,YONKERS,NY,EAST,OFF-BI-10003981,OFFICE SUPPLIES,BINDERS,"AVERY DURABLE PLASTIC 1"" BINDERS",3.9498,26.150400000000005,-0.12214879488426043,-0.27964685538197503
2019-05-04,2019-05-04,SAME DAY,AA-10480,CONSUMER,USA,MIDDLETOWN,CT,EAST,FUR-FU-10001473,FURNITURE,FURNISHINGS,DAX WOOD DOCUMENT FRAME,9.8856,54.92,-0.09613479477277714,-0.271406759208888
2019-05-04,2019-05-05,FIRST CLASS,NC-18340,CONSUMER,USA,HOUSTON,TX,CENTRAL,OFF-AR-10001725,OFFICE SUPPLIES,ART,BOSTON HOME & OFFICE MODEL 2000 ELECTRIC PENCIL SHARPENERS,2.838,60.54400000000001,-0.12702132517907277,-0.26979595124223427
2019-05-04,2019-05-07,FIRST CLASS,BS-11365,CORPORATE,USA,SEATTLE,WA,WEST,OFF-AP-10000696,OFFICE SUPPLIES,APPLIANCES,HOLMES ODOR GRABBER,19.0344,230.72,-0.056039629130414145,-0.22105468941199488
2019-05-04,2019-05-08,STANDARD CLASS,PM-18940,CONSUMER,USA,JACKSON,MI,CENTRAL,OFF-BI-10001294,OFFICE SUPPLIES,BINDERS,FELLOWES BINDING CASES,21.06,187.2,-0.047162315436249845,-0.23351954764612906
2019-05-05,2019-05-07,FIRST CLASS,GD-14590,CORPORATE,USA,ARLINGTON,VA,SOUTH,OFF-BI-10004364,OFFICE SUPPLIES,BINDERS,STOREX DURA PRO BINDERS,5.346,23.76,-0.11602986450324136,-0.2803315060511587
2019-05-05,2019-05-10,STANDARD CLASS,KH-16330,CORPORATE,USA,FREEPORT,IL,CENTRAL,OFF-ST-10003442,OFFICE SUPPLIES,STORAGE,ELDON PORTABLE MOBILE MANAGER,3.9592,72.3968,-0.12210759881952646,-0.2664011104408201
2019-05-05,2019-05-09,SECOND CLASS,PF-19120,CONSUMER,USA,RICHMOND,KY,SOUTH,OFF-PA-10001363,OFFICE SUPPLIES,PAPER,XEROX 1933,11.5432,49.12,-0.08887026318734725,-0.27306797652869447
2019-05-06,2019-05-10,STANDARD CLASS,HP-14815,HOME OFFICE,USA,LOS ANGELES,CA,WEST,OFF-BI-10003684,OFFICE SUPPLIES,BINDERS,WILSON JONES LEGAL SIZE RING BINDERS,52.776,900.7103999999999,0.09183496000022105,-0.029158196897499208
2019-05-09,2019-05-09,SAME DAY,SB-20290,CORPORATE,USA,HENDERSON,KY,SOUTH,OFF-ST-10000107,OFFICE SUPPLIES,STORAGE,FELLOWES SUPER STOR/DRAWER,14.985,249.75,-0.07378636791060224,-0.21560417810235394
2019-05-09,2019-05-15,STANDARD CLASS,PG-18820,CONSUMER,USA,SAN FRANCISCO,CA,WEST,TEC-AC-10003441,TECHNOLOGY,ACCESSORIES,KINGSTON DIGITAL DATATRAVELER 32GB USB 2.0,4.068,271.2,-0.12163077628303105,-0.20946053818686275
2019-05-10,2019-05-15,STANDARD CLASS,AI-10855,CONSUMER,USA,KENT,WA,WEST,TEC-PH-10003988,TECHNOLOGY,PHONES,"LF ELITE 3D DAZZLE DESIGNER HARD CASE COVER, LF STYLUS PEN AND WIPER FOR APPLE IPHONE 5C MINI LITE",4.36,174.4,-0.12035106874023091,-0.2371856824208744
2019-05-10,2019-05-15,STANDARD CLASS,GM-14680,CONSUMER,USA,SAN JOSE,CA,WEST,OFF-SU-10004737,OFFICE SUPPLIES,SUPPLIES,ACME DESIGN STAINLESS STEEL BENT SCISSORS,11.0808,246.24,-0.09089675896745271,-0.21660950099761614
2019-05-10,2019-05-14,SECOND CLASS,AF-10885,CONSUMER,USA,PHILADELPHIA,PA,EAST,OFF-AR-10000716,OFFICE SUPPLIES,ART,DIXON TICONDEROGA ERASABLE CHECKING PENCILS,5.301,89.28,-0.1162270797067551,-0.26156547867293095
2019-05-11,2019-05-17,STANDARD CLASS,RM-19375,CONSUMER,USA,HOUSTON,TX,CENTRAL,TEC-AC-10001013,TECHNOLOGY,ACCESSORIES,LOGITECH CLEARCHAT COMFORT/USB HEADSET H390,7.6154,74.9824,-0.10608408266204049,-0.26566055121632154
2019-05-11,2019-05-18,STANDARD CLASS,BG-11695,CORPORATE,USA,WATERTOWN,NY,EAST,OFF-AP-10004249,OFFICE SUPPLIES,APPLIANCES,STAPLE HOLDER,9.6957,107.72999999999999,-0.09696704293160506,-0.25628108909527064
2019-05-11,2019-05-16,STANDARD CLASS,PG-18895,CONSUMER,USA,FORT WORTH,TX,CENTRAL,TEC-PH-10002597,TECHNOLOGY,PHONES,XBLUE XB-1670-86 X16 SMALL OFFICE TELEPHONE - TITANIUM,6.2995,80.6336,-0.11185109346878952,-0.26404195271327147
2019-05-12,2019-05-15,FIRST CLASS,HL-15040,CONSUMER,USA,MILWAUKEE,WI,CENTRAL,FUR-FU-10000010,FURNITURE,FURNISHINGS,"DAX VALUE U-CHANNEL DOCUMENT FRAMES, EASEL BACK",10.7849,243.53,-0.09219355849455738,-0.21738569046945677
2019-05-13,2019-05-15,SECOND CLASS,AG-10270,CONSUMER,USA,WEST JORDAN,UT,WEST,OFF-ST-10000107,OFFICE SUPPLIES,STORAGE,FELLOWES SUPER STOR/DRAWER,9.99,111.0,-0.09567725550062532,-0.255344506227035
2019-05-13,2019-05-17,STANDARD CLASS,NP-18325,CONSUMER,USA,OAKLAND,CA,WEST,TEC-AC-10002800,TECHNOLOGY,ACCESSORIES,PLANTRONICS AUDIO 478 STEREO USB HEADSET,52.4895,449.90999999999997,0.09057935653785035,-0.1582749955622736
2019-05-14,2019-05-20,STANDARD CLASS,AJ-10795,CORPORATE,USA,SAINT PETERSBURG,FL,SOUTH,FUR-FU-10004306,FURNITURE,FURNISHINGS,ELECTRIX HALOGEN MAGNIFIER LAMP,23.316,497.408,-0.037275259900095274,-0.14467077138017556
2019-05-16,2019-05-20,STANDARD CLASS,CC-12475,CONSUMER,USA,SAN FRANCISCO,CA,WEST,TEC-AC-10002217,TECHNOLOGY,ACCESSORIES,IMATION CLIP USB FLASH DRIVE - 8 GB,3.384,169.2,-0.12462844737643962,-0.23867504967311473
2019-05-16,2019-05-23,STANDARD CLASS,PW-19030,CORPORATE,USA,LOS ANGELES,CA,WEST,FUR-CH-10002439,FURNITURE,CHAIRS,"ICEBERG NESTING FOLDING CHAIR, 19W X 6D X 43H",17.466,931.5200000000001,-0.06291323635687905,-0.02033381049468711
2019-05-17,2019-05-21,STANDARD CLASS,PA-19060,HOME OFFICE,USA,EAU CLAIRE,WI,CENTRAL,OFF-BI-10000666,OFFICE SUPPLIES,BINDERS,SURELOCK POST BINDERS,45.84,275.04,0.061437523298639454,-0.20836069775443908
2019-05-18,2019-05-20,SECOND CLASS,TT-21070,CONSUMER,USA,AKRON,OH,EAST,OFF-PA-10001526,OFFICE SUPPLIES,PAPER,XEROX 1949,5.7768,50.995200000000004,-0.11414185762160335,-0.2725308877841943
2019-05-19,2019-05-22,FIRST CLASS,TD-20995,CONSUMER,USA,VIRGINIA BEACH,VA,SOUTH,OFF-SU-10004737,OFFICE SUPPLIES,SUPPLIES,ACME DESIGN STAINLESS STEEL BENT SCISSORS,9.234,171.0,-0.09899047091965585,-0.23815949947041615
2019-05-19,2019-05-23,STANDARD CLASS,JH-15820,CONSUMER,USA,MIDLAND,MI,CENTRAL,OFF-BI-10001249,OFFICE SUPPLIES,BINDERS,AVERY HEAVY-DUTY EZD VIEW BINDER WITH LOCKING RINGS,26.4132,516.78,-0.023701594826257538,-0.13912230553202193
2019-05-21,2019-05-25,STANDARD CLASS,BT-11530,HOME OFFICE,USA,SAN DIEGO,CA,WEST,OFF-AR-10003514,OFFICE SUPPLIES,ART,4009 HIGHLIGHTERS BY SANFORD,10.5072,254.72,-0.09341059542824094,-0.21418068670934734
2019-05-22,2019-05-29,STANDARD CLASS,EH-14185,CONSUMER,USA,DECATUR,AL,SOUTH,TEC-PH-10003171,TECHNOLOGY,PHONES,PLANTRONICS ENCORE H101 DUAL EARPIECES HEADSET,12.586,44.95,-0.08430012953792262,-0.27426233449827947
2019-05-23,2019-05-27,STANDARD CLASS,AR-10510,CONSUMER,USA,PHILADELPHIA,PA,EAST,OFF-AR-10001246,OFFICE SUPPLIES,ART,NEWELL 317,2.3814,152.4096,-0.12902240211072533,-0.2434841019638869
2019-05-23,2019-05-27,STANDARD CLASS,EH-13990,CONSUMER,USA,BELLEVUE,WA,WEST,OFF-PA-10003177,OFFICE SUPPLIES,PAPER,XEROX 1999,6.2208,25.92,-0.11219600094693462,-0.27971284580792044
2019-05-25,2019-05-29,STANDARD CLASS,BW-11065,CONSUMER,USA,NEW YORK CITY,NY,EAST,OFF-PA-10001471,OFFICE SUPPLIES,PAPER,STRATHMORE PHOTO FRAME CARDS,6.7252,29.24,-0.1099854376435497,-0.27876194210072086
2019-05-26,2019-05-31,STANDARD CLASS,MM-18055,CONSUMER,USA,CHICAGO,IL,CENTRAL,OFF-AR-10000716,OFFICE SUPPLIES,ART,DIXON TICONDEROGA ERASABLE CHECKING PENCILS,3.1806,32.140800000000006,-0.12551986009632163,-0.2779311043073942
2019-05-26,2019-05-30,STANDARD CLASS,HF-14995,CONSUMER,USA,LOS ANGELES,CA,WEST,FUR-CH-10000988,FURNITURE,CHAIRS,HON OLSON STACKER STOOLS,22.5296,360.47360000000003,-0.04072170514549951,-0.1838910812004013
2019-05-26,2019-05-30,STANDARD CLASS,ML-17395,CORPORATE,USA,LOS ANGELES,CA,WEST,TEC-PH-10002726,TECHNOLOGY,PHONES,NETTALK DUO VOIP TELEPHONE SERVICE,31.494,134.3744,-0.00143468358153496,-0.2486496858615031
2019-05-26,2019-05-29,FIRST CLASS,DP-13240,HOME OFFICE,USA,MURRAY,UT,WEST,OFF-PA-10002893,OFFICE SUPPLIES,PAPER,"WIREBOUND SERVICE CALL BOOKS, 5 1/2"" X 4""",23.232,242.0,-0.03764339494665422,-0.21782390814175054
2019-05-28,2019-06-02,STANDARD CLASS,PJ-18835,CORPORATE,USA,SEATTLE,WA,WEST,TEC-AC-10004877,TECHNOLOGY,ACCESSORIES,IMATION 30456 USB FLASH DRIVE 8GB,2.208,110.4,-0.12978233802826486,-0.2555163562946011
2019-05-28,2019-06-01,STANDARD CLASS,MM-17260,CONSUMER,USA,SEATTLE,WA,WEST,OFF-BI-10003876,OFFICE SUPPLIES,BINDERS,"GREEN CANVAS BINDER FOR 8-1/2"" X 14"" SHEETS",51.36,438.27200000000005,0.08562925492965594,-0.16160831403949907
2019-05-30,2019-06-01,FIRST CLASS,LW-16825,CORPORATE,USA,NEW YORK CITY,NY,EAST,OFF-PA-10001712,OFFICE SUPPLIES,PAPER,XEROX 1948,17.982,159.84,-0.06065183535658839,-0.2413559107271472
2019-05-30,2019-06-05,STANDARD CLASS,EB-13840,CORPORATE,USA,RICHMOND,VA,SOUTH,OFF-PA-10001622,OFFICE SUPPLIES,PAPER,"AMPAD POLY COVER WIREBOUND STENO BOOK, 6"" X 9"" ASSORTED COLORS, GREGG RULED",6.129,40.86,-0.11259831996210261,-0.27543377912552236
2019-05-30,2019-06-06,STANDARD CLASS,JG-15160,CONSUMER,USA,NEW YORK CITY,NY,EAST,OFF-BI-10003684,OFFICE SUPPLIES,BINDERS,WILSON JONES LEGAL SIZE RING BINDERS,26.388,225.17759999999998,-0.02381203534022521,-0.2226421257694596
2019-06-01,2019-06-06,SECOND CLASS,DW-13480,HOME OFFICE,USA,LAKEVILLE,MN,CENTRAL,OFF-ST-10002276,OFFICE SUPPLIES,STORAGE,SAFCO STEEL MOBILE FILE CART,41.68,333.44,0.04320607337381541,-0.19163395784466347
2019-06-01,2019-06-06,STANDARD CLASS,LT-17110,CONSUMER,USA,LITTLE ROCK,AR,SOUTH,FUR-FU-10001935,FURNITURE,FURNISHINGS,3M HANGERS WITH COMMAND ADHESIVE,9.102,133.2,-0.09956896884996275,-0.24898605372708602
2019-06-02,2019-06-07,STANDARD CLASS,CK-12325,HOME OFFICE,USA,OREM,UT,WEST,FUR-FU-10000246,FURNITURE,FURNISHINGS,ALUMINUM DOCUMENT FRAME,21.996,439.91999999999996,-0.04306023920316444,-0.16113629918725061
2019-06-03,2019-06-07,SECOND CLASS,RB-19795,HOME OFFICE,USA,MIDLAND,MI,CENTRAL,OFF-EN-10004459,OFFICE SUPPLIES,ENVELOPES,SECURITY-TINT ENVELOPES,7.4872,30.56,-0.10664592686405071,-0.27838387195207526
2019-06-04,2019-06-09,STANDARD CLASS,MP-17470,HOME OFFICE,USA,COLUMBUS,OH,EAST,OFF-PA-10001685,OFFICE SUPPLIES,PAPER,EASY-STAPLE PAPER,5.8812,25.9584,-0.1136843183494515,-0.2797018474035962
2019-06-04,2019-06-09,STANDARD CLASS,BT-11440,CONSUMER,USA,NEW YORK CITY,NY,EAST,FUR-FU-10002878,FURNITURE,FURNISHINGS,"SETH THOMAS 14"" DAY/DATE WALL CLOCK",21.0752,113.92,-0.047095700523062986,-0.2545081692315462
2019-06-06,2019-06-12,STANDARD CLASS,SV-20785,CONSUMER,USA,JACKSONVILLE,FL,SOUTH,OFF-PA-10002319,OFFICE SUPPLIES,PAPER,XEROX 1944,22.4808,99.2256,-0.040935574077309946,-0.25871689195295383
2019-06-06,2019-06-10,STANDARD CLASS,VT-21700,HOME OFFICE,USA,HOUSTON,TX,CENTRAL,OFF-LA-10001074,OFFICE SUPPLIES,LABELS,ROUND SPECIALTY LASER PRINTER LABELS,33.831,801.9200000000001,0.008807359320944322,-0.05745342508898375
2019-06-06,2019-06-09,FIRST CLASS,BM-11785,CONSUMER,USA,ROCHESTER,NY,EAST,OFF-AR-10002656,OFFICE SUPPLIES,ART,SANFORD LIQUID ACCENT HIGHLIGHTERS,4.9432,26.72,-0.11779515970269308,-0.2794837123844988
2019-06-08,2019-06-12,STANDARD CLASS,KE-16420,CORPORATE,USA,BRISTOL,TN,SOUTH,FUR-CH-10002647,FURNITURE,CHAIRS,"SITUATIONS CONTOURED FOLDING CHAIRS, 4/SET",10.647,408.8448000000001,-0.09279791352932497,-0.1700367578866386
2019-06-09,2019-06-14,STANDARD CLASS,BH-11710,CONSUMER,USA,LOS ANGELES,CA,WEST,FUR-FU-10001487,FURNITURE,FURNISHINGS,"ELDON EXPRESSIONS WOOD AND PLASTIC DESK ACCESSORIES, CHERRY WOOD",14.1694,342.02,-0.07736078391028649,-0.189176501878467
2019-06-09,2019-06-13,SECOND CLASS,CW-11905,HOME OFFICE,USA,HUNTSVILLE,TX,CENTRAL,TEC-AC-10000303,TECHNOLOGY,ACCESSORIES,LOGITECH M510 WIRELESS MOUSE,10.3974,102.37440000000001,-0.09389180052481441,-0.25781502279836643
2019-06-09,2019-06-13,SECOND CLASS,TS-21205,CORPORATE,USA,NORTH LAS VEGAS,NV,WEST,FUR-FU-10002685,FURNITURE,FURNISHINGS,"EXECUTIVE IMPRESSIONS 13-1/2"" INDOOR/OUTDOOR WALL CLOCK",14.212,74.8,-0.07717408685096017,-0.2657127936368616
2019-06-13,2019-06-17,STANDARD CLASS,FM-14215,CORPORATE,USA,LOS ANGELES,CA,WEST,OFF-AR-10003631,OFFICE SUPPLIES,ART,STAPLES IN MISC. COLORS,4.7916,43.56,-0.11845955581053041,-0.27466045382147447
2019-06-15,2019-06-15,SAME DAY,PS-18760,CONSUMER,USA,EL PASO,TX,CENTRAL,OFF-PA-10001952,OFFICE SUPPLIES,PAPER,XEROX 1902,11.8768,58.4704,-0.08740824114529888,-0.270389865075743
2019-06-16,2019-06-21,STANDARD CLASS,CK-12205,CONSUMER,USA,HEMPSTEAD,NY,EAST,OFF-EN-10003286,OFFICE SUPPLIES,ENVELOPES,STAPLE ENVELOPE,19.458,207.0,-0.054183176681338326,-0.22784849541644484
2019-06-17,2019-06-20,SECOND CLASS,JF-15415,CONSUMER,USA,CHICAGO,IL,CENTRAL,OFF-PA-10001725,OFFICE SUPPLIES,PAPER,XEROX 1892,22.4808,99.2256,-0.040935574077309946,-0.25871689195295383
2019-06-17,2019-06-23,STANDARD CLASS,DB-13660,CONSUMER,USA,NEWARK,DE,EAST,TEC-MA-10000423,TECHNOLOGY,MACHINES,TEXAS INSTRUMENTS TI-34 SCIENTIFIC CALCULATOR,31.0059,197.91,-0.0035738111556471224,-0.2304520239400726
2019-06-18,2019-06-23,STANDARD CLASS,MC-18100,CONSUMER,USA,LOS ANGELES,CA,WEST,TEC-PH-10000215,TECHNOLOGY,PHONES,PLANTRONICS CORDLESS PHONE HEADSET WITH IN-LINE VOLUME - M214C,12.2325,559.2,-0.08584936452552487,-0.1269725057550924
2019-06-20,2019-06-24,STANDARD CLASS,SC-20020,CONSUMER,USA,PLANO,TX,CENTRAL,OFF-PA-10001166,OFFICE SUPPLIES,PAPER,XEROX 2,5.4432,37.3248,-0.11560387966365172,-0.2764463197236223
2019-06-21,2019-06-25,STANDARD CLASS,NW-18400,CONSUMER,USA,PHILADELPHIA,PA,EAST,TEC-AC-10003628,TECHNOLOGY,ACCESSORIES,LOGITECH 910-002974 M325 WIRELESS MOUSE FOR WEB SCROLLING,28.7904,307.0976,-0.013283373008639335,-0.1991788632110894
2019-06-21,2019-06-24,FIRST CLASS,RM-19375,CONSUMER,USA,MERIDEN,CT,EAST,OFF-AR-10003056,OFFICE SUPPLIES,ART,NEWELL 341,6.206,107.0,-0.11226086283609026,-0.25649017334414287
2019-06-21,2019-06-23,SECOND CLASS,NP-18325,CONSUMER,USA,WAYNESBORO,VA,SOUTH,OFF-ST-10002444,OFFICE SUPPLIES,STORAGE,RECYCLED ELDON REGENERATION JUMBO FILE,10.3152,110.52000000000001,-0.09425204696323282,-0.2554819862810879
2019-06-21,2019-06-24,FIRST CLASS,TB-21280,CONSUMER,USA,NEW YORK CITY,NY,EAST,OFF-AP-10001303,OFFICE SUPPLIES,APPLIANCES,"HOLMES COOL MIST HUMIDIFIER FOR THE WHOLE HOUSE WITH 8-GALLON OUTPUT PER DAY, EXTENDED LIFE FILTER",26.865,179.10000000000002,-0.021721554182979778,-0.2358395235582726
2019-06-23,2019-06-28,STANDARD CLASS,BS-11665,CONSUMER,USA,PHILADELPHIA,PA,EAST,TEC-AC-10000158,TECHNOLOGY,ACCESSORIES,SONY 64GB CLASS 10 MICRO SDHC R40 MEMORY CARD,1.0797,207.30240000000003,-0.13472718056436558,-0.22776188298239147
2019-06-23,2019-06-26,FIRST CLASS,DL-13330,CONSUMER,USA,CONCORD,NC,SOUTH,OFF-AR-10002766,OFFICE SUPPLIES,ART,PRANG DRAWING PENCIL SET,1.7514,144.1152,-0.13178341495991744,-0.2458597572979219
2019-06-25,2019-06-27,SECOND CLASS,GK-14620,CORPORATE,USA,SALEM,OR,WEST,OFF-AR-10003478,OFFICE SUPPLIES,ART,"AVERY HI-LITER EVERBOLD PEN STYLE FLUORESCENT HIGHLIGHTERS, 4/PACK",17.908,630.3616000000001,-0.0609761448023665,-0.10659062947489564
2019-06-27,2019-07-01,STANDARD CLASS,LM-17065,CONSUMER,USA,SOUTHAVEN,MS,SOUTH,TEC-AC-10000109,TECHNOLOGY,ACCESSORIES,SONY MICRO VAULT CLICK 16 GB USB 2.0 FLASH DRIVE,53.7504,895.84,0.09610532654030482,-0.030553161179289787
2019-06-29,2019-07-03,STANDARD CLASS,JK-15625,CONSUMER,USA,NEW YORK CITY,NY,EAST,OFF-BI-10000174,OFFICE SUPPLIES,BINDERS,"WILSON JONES CLIP & CARRY FOLDER BINDER TOOL FOR RING BINDERS, CLEAR",4.872,33.408,-0.11810719798025257,-0.2775681569646944
2019-06-29,2019-07-06,STANDARD CLASS,DL-12865,CONSUMER,USA,CINCINNATI,OH,EAST,OFF-AR-10003405,OFFICE SUPPLIES,ART,"DIXON MY FIRST TICONDEROGA PENCIL, #2",3.6855,183.45600000000002,-0.12330710551289768,-0.23459189206774206
2019-06-30,2019-07-03,SECOND CLASS,AR-10825,CORPORATE,USA,LOS ANGELES,CA,WEST,OFF-AR-10001374,OFFICE SUPPLIES,ART,"BIC BRITE LINER HIGHLIGHTERS, CHISEL TIP",10.368,162.0,-0.09402064779111007,-0.24073725048390895
2019-06-30,2019-07-04,STANDARD CLASS,MS-17980,CORPORATE,USA,HOUSTON,TX,CENTRAL,OFF-PA-10002005,OFFICE SUPPLIES,PAPER,XEROX 225,9.072,103.68000000000002,-0.09970044565230524,-0.25744107705134245
2019-07-01,2019-07-06,SECOND CLASS,DL-13600,CORPORATE,USA,SEATTLE,WA,WEST,OFF-BI-10003355,OFFICE SUPPLIES,BINDERS,CARDINAL HOLDIT BUSINESS CARD POCKETS,6.972,79.68,-0.10890382181627889,-0.26431507975399
2019-07-04,2019-07-09,STANDARD CLASS,MS-17770,CONSUMER,USA,RICHMOND,VA,SOUTH,OFF-PA-10004734,OFFICE SUPPLIES,PAPER,SOUTHWORTH STRUCTURES COLLECTION,10.92,65.52,-0.09160147462800841,-0.268370741348552
2019-07-05,2019-07-08,FIRST CLASS,DM-13525,CORPORATE,USA,PALM COAST,FL,SOUTH,FUR-FU-10001591,FURNITURE,FURNISHINGS,ADVANTUS PANEL WALL CERTIFICATE HOLDER - 8.5X11,5.368,31.232,-0.11593344818152355,-0.2781913998764011
2019-07-05,2019-07-08,FIRST CLASS,MC-17845,CONSUMER,USA,JACKSON,MS,SOUTH,OFF-LA-10001934,OFFICE SUPPLIES,LABELS,AVERY 516,6.8714,29.24,-0.10934470736013402,-0.27876194210072086
